id,item_id,dept_id,store_id,state_id,d,sales,date,weekday,wday,month,year,event_name_1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1560,33,2015-05-07,Thursday,6,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1561,134,2015-05-08,Friday,7,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1561,58,2015-05-08,Friday,7,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1561,36,2015-05-08,Friday,7,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1561,8,2015-05-08,Friday,7,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1561,50,2015-05-08,Friday,7,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1562,157,2015-05-09,Saturday,1,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1562,75,2015-05-09,Saturday,1,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1562,72,2015-05-09,Saturday,1,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1562,14,2015-05-09,Saturday,1,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1562,79,2015-05-09,Saturday,1,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1563,116,2015-05-10,Sunday,2,5,2015,Mother's day
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1563,59,2015-05-10,Sunday,2,5,2015,Mother's day
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1563,63,2015-05-10,Sunday,2,5,2015,Mother's day
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1563,16,2015-05-10,Sunday,2,5,2015,Mother's day
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1563,48,2015-05-10,Sunday,2,5,2015,Mother's day
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1564,52,2015-05-11,Monday,3,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1564,59,2015-05-11,Monday,3,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1564,25,2015-05-11,Monday,3,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1564,11,2015-05-11,Monday,3,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1564,76,2015-05-11,Monday,3,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1565,43,2015-05-12,Tuesday,4,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1565,56,2015-05-12,Tuesday,4,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1565,24,2015-05-12,Tuesday,4,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1565,9,2015-05-12,Tuesday,4,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1565,36,2015-05-12,Tuesday,4,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1566,74,2015-05-13,Wednesday,5,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1566,56,2015-05-13,Wednesday,5,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1566,32,2015-05-13,Wednesday,5,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1566,6,2015-05-13,Wednesday,5,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1566,43,2015-05-13,Wednesday,5,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1567,0,2015-05-14,Thursday,6,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1567,30,2015-05-14,Thursday,6,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1567,27,2015-05-14,Thursday,6,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1567,5,2015-05-14,Thursday,6,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1567,28,2015-05-14,Thursday,6,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1568,0,2015-05-15,Friday,7,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1568,78,2015-05-15,Friday,7,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1568,44,2015-05-15,Friday,7,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1568,9,2015-05-15,Friday,7,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1568,53,2015-05-15,Friday,7,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1569,0,2015-05-16,Saturday,1,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1569,52,2015-05-16,Saturday,1,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1569,57,2015-05-16,Saturday,1,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1569,8,2015-05-16,Saturday,1,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1569,47,2015-05-16,Saturday,1,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1570,0,2015-05-17,Sunday,2,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1570,78,2015-05-17,Sunday,2,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1570,51,2015-05-17,Sunday,2,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1570,9,2015-05-17,Sunday,2,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1570,63,2015-05-17,Sunday,2,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1571,0,2015-05-18,Monday,3,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1571,53,2015-05-18,Monday,3,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1571,30,2015-05-18,Monday,3,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1571,4,2015-05-18,Monday,3,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1571,53,2015-05-18,Monday,3,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1572,0,2015-05-19,Tuesday,4,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1572,25,2015-05-19,Tuesday,4,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1572,31,2015-05-19,Tuesday,4,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1572,11,2015-05-19,Tuesday,4,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1572,29,2015-05-19,Tuesday,4,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1573,0,2015-05-20,Wednesday,5,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1573,39,2015-05-20,Wednesday,5,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1573,26,2015-05-20,Wednesday,5,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1573,5,2015-05-20,Wednesday,5,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1573,34,2015-05-20,Wednesday,5,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1574,0,2015-05-21,Thursday,6,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1574,53,2015-05-21,Thursday,6,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1574,17,2015-05-21,Thursday,6,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1574,12,2015-05-21,Thursday,6,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1574,29,2015-05-21,Thursday,6,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1575,0,2015-05-22,Friday,7,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1575,47,2015-05-22,Friday,7,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1575,43,2015-05-22,Friday,7,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1575,15,2015-05-22,Friday,7,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1575,62,2015-05-22,Friday,7,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1576,0,2015-05-23,Saturday,1,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1576,67,2015-05-23,Saturday,1,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1576,54,2015-05-23,Saturday,1,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1576,19,2015-05-23,Saturday,1,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1576,52,2015-05-23,Saturday,1,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1577,0,2015-05-24,Sunday,2,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1577,81,2015-05-24,Sunday,2,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1577,57,2015-05-24,Sunday,2,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1577,14,2015-05-24,Sunday,2,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1577,67,2015-05-24,Sunday,2,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1578,0,2015-05-25,Monday,3,5,2015,MemorialDay
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1578,53,2015-05-25,Monday,3,5,2015,MemorialDay
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1578,42,2015-05-25,Monday,3,5,2015,MemorialDay
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1578,13,2015-05-25,Monday,3,5,2015,MemorialDay
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1578,69,2015-05-25,Monday,3,5,2015,MemorialDay
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1579,0,2015-05-26,Tuesday,4,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1579,40,2015-05-26,Tuesday,4,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1579,29,2015-05-26,Tuesday,4,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1579,16,2015-05-26,Tuesday,4,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1579,31,2015-05-26,Tuesday,4,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1580,0,2015-05-27,Wednesday,5,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1580,35,2015-05-27,Wednesday,5,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1580,14,2015-05-27,Wednesday,5,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1580,16,2015-05-27,Wednesday,5,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1580,61,2015-05-27,Wednesday,5,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1581,0,2015-05-28,Thursday,6,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1581,44,2015-05-28,Thursday,6,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1581,25,2015-05-28,Thursday,6,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1581,21,2015-05-28,Thursday,6,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1581,33,2015-05-28,Thursday,6,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1582,0,2015-05-29,Friday,7,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1582,46,2015-05-29,Friday,7,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1582,41,2015-05-29,Friday,7,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1582,46,2015-05-29,Friday,7,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1582,38,2015-05-29,Friday,7,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1583,0,2015-05-30,Saturday,1,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1583,84,2015-05-30,Saturday,1,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1583,64,2015-05-30,Saturday,1,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1583,51,2015-05-30,Saturday,1,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1583,81,2015-05-30,Saturday,1,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1584,0,2015-05-31,Sunday,2,5,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1584,84,2015-05-31,Sunday,2,5,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1584,49,2015-05-31,Sunday,2,5,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1584,28,2015-05-31,Sunday,2,5,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1584,60,2015-05-31,Sunday,2,5,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1585,0,2015-06-01,Monday,3,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1585,68,2015-06-01,Monday,3,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1585,37,2015-06-01,Monday,3,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1585,39,2015-06-01,Monday,3,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1585,46,2015-06-01,Monday,3,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1586,0,2015-06-02,Tuesday,4,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1586,37,2015-06-02,Tuesday,4,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1586,29,2015-06-02,Tuesday,4,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1586,33,2015-06-02,Tuesday,4,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1586,58,2015-06-02,Tuesday,4,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1587,0,2015-06-03,Wednesday,5,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1587,50,2015-06-03,Wednesday,5,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1587,35,2015-06-03,Wednesday,5,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1587,30,2015-06-03,Wednesday,5,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1587,33,2015-06-03,Wednesday,5,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1588,0,2015-06-04,Thursday,6,6,2015,NBAFinalsStart
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1588,48,2015-06-04,Thursday,6,6,2015,NBAFinalsStart
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1588,27,2015-06-04,Thursday,6,6,2015,NBAFinalsStart
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1588,23,2015-06-04,Thursday,6,6,2015,NBAFinalsStart
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1588,48,2015-06-04,Thursday,6,6,2015,NBAFinalsStart
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1589,0,2015-06-05,Friday,7,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1589,46,2015-06-05,Friday,7,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1589,51,2015-06-05,Friday,7,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1589,38,2015-06-05,Friday,7,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1589,50,2015-06-05,Friday,7,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1590,0,2015-06-06,Saturday,1,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1590,69,2015-06-06,Saturday,1,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1590,69,2015-06-06,Saturday,1,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1590,47,2015-06-06,Saturday,1,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1590,54,2015-06-06,Saturday,1,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1591,0,2015-06-07,Sunday,2,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1591,64,2015-06-07,Sunday,2,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1591,69,2015-06-07,Sunday,2,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1591,47,2015-06-07,Sunday,2,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1591,102,2015-06-07,Sunday,2,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1592,0,2015-06-08,Monday,3,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1592,46,2015-06-08,Monday,3,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1592,41,2015-06-08,Monday,3,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1592,35,2015-06-08,Monday,3,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1592,54,2015-06-08,Monday,3,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1593,0,2015-06-09,Tuesday,4,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1593,59,2015-06-09,Tuesday,4,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1593,35,2015-06-09,Tuesday,4,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1593,33,2015-06-09,Tuesday,4,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1593,45,2015-06-09,Tuesday,4,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1594,0,2015-06-10,Wednesday,5,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1594,58,2015-06-10,Wednesday,5,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1594,31,2015-06-10,Wednesday,5,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1594,38,2015-06-10,Wednesday,5,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1594,63,2015-06-10,Wednesday,5,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1595,0,2015-06-11,Thursday,6,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1595,67,2015-06-11,Thursday,6,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1595,31,2015-06-11,Thursday,6,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1595,44,2015-06-11,Thursday,6,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1595,56,2015-06-11,Thursday,6,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1596,0,2015-06-12,Friday,7,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1596,60,2015-06-12,Friday,7,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1596,48,2015-06-12,Friday,7,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1596,54,2015-06-12,Friday,7,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1596,52,2015-06-12,Friday,7,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1597,0,2015-06-13,Saturday,1,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1597,66,2015-06-13,Saturday,1,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1597,62,2015-06-13,Saturday,1,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1597,53,2015-06-13,Saturday,1,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1597,93,2015-06-13,Saturday,1,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1598,88,2015-06-14,Sunday,2,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1598,86,2015-06-14,Sunday,2,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1598,49,2015-06-14,Sunday,2,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1598,39,2015-06-14,Sunday,2,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1598,98,2015-06-14,Sunday,2,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1599,50,2015-06-15,Monday,3,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1599,44,2015-06-15,Monday,3,6,2015,
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1599,34,2015-06-15,Monday,3,6,2015,
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1599,47,2015-06-15,Monday,3,6,2015,
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1599,31,2015-06-15,Monday,3,6,2015,
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1600,39,2015-06-16,Tuesday,4,6,2015,NBAFinalsEnd
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1600,39,2015-06-16,Tuesday,4,6,2015,NBAFinalsEnd
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,CA_1,CA,d_1600,28,2015-06-16,Tuesday,4,6,2015,NBAFinalsEnd
FOODS_3_586_CA_2_validation,FOODS_3_586,FOODS_3,CA_2,CA,d_1600,37,2015-06-16,Tuesday,4,6,2015,NBAFinalsEnd
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,CA_1,CA,d_1600,48,2015-06-16,Tuesday,4,6,2015,NBAFinalsEnd
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,CA_1,CA,d_1601,37,2015-06-17,Wednesday,5,6,2015,
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,CA_1,CA,d_1601,51,2015-06-17,Wednesday,5,6,2015,
